"27 de febrero","Combined Print & E-Book Fiction","8","James Patterson and Howard Roughan","STEAL","1","Misterio"
"27 de febrero","Combined Print & E-Book Fiction","9","Matt Haig","THE MIDNIGHT LIBRARY","54","Ciencia Ficción"
"27 de febrero","Combined Print & E-Book Fiction","10","Nita Prose","THE MAID","6","Thriller"
"27 de febrero","Combined Print & E-Book Fiction","11","Amor Towles","THE LINCOLN HIGHWAY","19","Coming of age"
"27 de febrero","Combined Print & E-Book Fiction","12","Gregg Hurwitz","DARK HORSE","1","Thriller"
"27 de febrero","Combined Print & E-Book Fiction","13","Elena Armas","THE SPANISH LOVE DECEPTION","1","Romance"
"27 de febrero","Combined Print & E-Book Fiction","14","Laura Dave","THE LAST THING HE TOLD ME","34","Thriller"
"27 de febrero","Combined Print & E-Book Fiction","15","Emily Henry","PEOPLE WE MEET ON VACATION","22","Romance"
"27 de febrero","Combined Print & E-Book Nonfiction","1","Peter Schweizer","RED-HANDED","3","Política"
"27 de febrero","Combined Print & E-Book Nonfiction","2","Chuck Klosterman","THE NINETIES","1","Historia"
"27 de febrero","Combined Print & E-Book Nonfiction","3","Bessel Van Der Kolk","THE BODY KEEPS THE SCORE","77","Autoayuda"
"27 de febrero","Combined Print & E-Book Nonfiction","4","Nikole Hannah-Jones","THE 1619 PROJECT","13","Historia"
"27 de febrero","Combined Print & E-Book Nonfiction","5","Tara Westover ","EDUCATED","128","Autobiografía"
"27 de febrero","Combined Print & E-Book Nonfiction","6","Jennifer Raff","ORIGIN","1","Historia"
"27 de febrero","Combined Print & E-Book Nonfiction","7","Johann Hari","STOLEN FOCUS","1","Autoayuda"
"27 de febrero","Combined Print & E-Book Nonfiction","8","Michael Schur","HOW TO BE PERFECT","3","Autoayuda"
"27 de febrero","Combined Print & E-Book Nonfiction","9","Michelle Zauner","CRYING IN H MART","20","Autobiografía"
"27 de febrero","Combined Print & E-Book Nonfiction","10","Will Smith","WILL","14","Autobiografía"
"27 de febrero","Combined Print & E-Book Nonfiction","11","Bell Hooks","ALL ABOUT LOVE","9","Autoayuda"
"27 de febrero","Combined Print & E-Book Nonfiction","12","Rosemary Sullivan","THE BETRAYAL OF ANNE FRANK","4","Historia"
"27 de febrero","Combined Print & E-Book Nonfiction","13","Matthew McConaughey","GREENLIGHTS","56","Autobiografía"
"27 de febrero","Combined Print & E-Book Nonfiction","14","Robin Wall Kimmerer","BRAIDING SWEETGRASS","29","Autoayuda"
"27 de febrero","Combined Print & E-Book Nonfiction","15","Dave Grohl","THE STORYTELLER","18","Autobiografía"
"6 de marzo","Combined Print & E-Book Fiction","1","Sarah J. Maas","HOUSE OF SKY AND BREATH","1","Fantasia"
"6 de marzo","Combined Print & E-Book Fiction","2","Colleen Hoover","IT ENDS WITH US","36","Romance"
"6 de marzo","Combined Print & E-Book Fiction","3","Douglas Preston and Lincoln Child","DIABLO MESA","1","Thriller"
"6 de marzo","Combined Print & E-Book Fiction","4","Mark Greaney","SIERRA SIX","1","Thriller"
"6 de marzo","Combined Print & E-Book Fiction","5","Colleen Hoover","VERITY","11","Thriller"
"6 de marzo","Combined Print & E-Book Fiction","6","Taylor Jenkins Reid","THE SEVEN HUSBANDS OF EVELYN HUGO","34","Romance"
"6 de marzo","Combined Print & E-Book Fiction","7","J.D. Robb","ABANDONED IN DEATH","2","Thriller"
"6 de marzo","Combined Print & E-Book Fiction","8","Sarah J. Maas","HOUSE OF EARTH AND BLOOD","3","Fantasia"
"6 de marzo","Combined Print & E-Book Fiction","9","Amor Towles","THE LINCOLN HIGHWAY","20","Coming of age"
"6 de marzo","Combined Print & E-Book Fiction","10","Nita Prose","THE MAID","7","Thriller"
"6 de marzo","Combined Print & E-Book Fiction","11","Colleen Hoover","UGLY LOVE","8","Romance"
"6 de marzo","Combined Print & E-Book Fiction","12","Ali Hazelwood","THE LOVE HYPOTHESIS","14","Romance"
"6 de marzo","Combined Print & E-Book Fiction","13","Matt Haig","THE MIDNIGHT LIBRARY","55","Ciencia Ficción"
"6 de marzo","Combined Print & E-Book Fiction","14","Nina de Gramont","THE CHRISTIE AFFAIR","2","Misterio"
"6 de marzo","Combined Print & E-Book Fiction","15","Laura Dave","THE LAST THING HE TOLD ME","35","Thriller"
"6 de marzo","Combined Print & E-Book Nonfiction","1","Arthur C. Brooks","FROM STRENGTH TO STRENGTH","1","Autoayuda"
"6 de marzo","Combined Print & E-Book Nonfiction","2","Bessel Van Der Kolk","THE BODY KEEPS THE SCORE","78","Autoayuda"
"6 de marzo","Combined Print & E-Book Nonfiction","3","Peter Schweizer","RED-HANDED","4","Política"
"6 de marzo","Combined Print & E-Book Nonfiction","4","Nikole Hannah-Jones","THE 1619 PROJECT","14","Historia"
"6 de marzo","Combined Print & E-Book Nonfiction","5","Chuck Klosterman","THE NINETIES","2","Historia"
"6 de marzo","Combined Print & E-Book Nonfiction","6","Erik Larson","THE SPLENDID AND THE VILE","34","Política"
"6 de marzo","Combined Print & E-Book Nonfiction","7","Tara Westover ","EDUCATED","129","Autobiografía"
"6 de marzo","Combined Print & E-Book Nonfiction","8","Michelle Zauner","CRYING IN H MART","21","Autobiografía"
"6 de marzo","Combined Print & E-Book Nonfiction","9","Bell Hooks","ALL ABOUT LOVE","10","Autoayuda"
"6 de marzo","Combined Print & E-Book Nonfiction","10","Will Smith","WILL","15","Autobiografía"
"6 de marzo","Combined Print & E-Book Nonfiction","11","Matthew McConaughey","GREENLIGHTS","57","Autobiografía"
"6 de marzo","Combined Print & E-Book Nonfiction","12","Johann Hari","STOLEN FOCUS","2","Autoayuda"
"6 de marzo","Combined Print & E-Book Nonfiction","13","Garrett M. Graff","WATERGATE","1","Política"
"6 de marzo","Combined Print & E-Book Nonfiction","14","Robin Wall Kimmerer","BRAIDING SWEETGRASS","30","Autoayuda"
"6 de marzo","Combined Print & E-Book Nonfiction","15","Michael Schur","HOW TO BE PERFECT","4","Autoayuda"
"13 de marzo","Combined Print & E-Book Fiction","1","Lucy Foley","THE PARIS APARTMENT","1","Thriller"
"13 de marzo","Combined Print & E-Book Fiction","2","Colleen Hoover","IT ENDS WITH US","37","Romance"
"13 de marzo","Combined Print & E-Book Fiction","3","Colleen Hoover","VERITY","12","Thriller"
"13 de marzo","Combined Print & E-Book Fiction","4","Sarah J. Maas","HOUSE OF SKY AND BREATH","2","Fantasia"
"13 de marzo","Combined Print & E-Book Fiction","5","Taylor Jenkins Reid","THE SEVEN HUSBANDS OF EVELYN HUGO","35","Romance"
"13 de marzo","Combined Print & E-Book Fiction","6","J.A. Jance","NOTHING TO LOSE","1","Thriller"
"13 de marzo","Combined Print & E-Book Fiction","7","Ali Hazelwood","THE LOVE HYPOTHESIS","15","Romance"
"13 de marzo","Combined Print & E-Book Fiction","8","Amor Towles","THE LINCOLN HIGHWAY","21","Coming of age"
"13 de marzo","Combined Print & E-Book Fiction","9","Nita Prose","THE MAID","8","Thriller"
"13 de marzo","Combined Print & E-Book Fiction","10","Jodi Picoult","WISH YOU WERE HERE","9","Thriller"
"13 de marzo","Combined Print & E-Book Fiction","11","Joanne Fluke","CARAMEL PECAN ROLL MURDER","1","Misterio"
"13 de marzo","Combined Print & E-Book Fiction","12","Matt Haig","THE MIDNIGHT LIBRARY","56","Ciencia Ficción"
"13 de marzo","Combined Print & E-Book Fiction","13","Laura Dave","THE LAST THING HE TOLD ME","36","Thriller"
"13 de marzo","Combined Print & E-Book Fiction","14","Colleen Hoover","UGLY LOVE","9","Romance"
"13 de marzo","Combined Print & E-Book Fiction","15","Delia Owens","WHERE THE CRAWDADS SING","151","Thriller"
"13 de marzo","Combined Print & E-Book Nonfiction","1","Peter Schweizer","RED-HANDED","5","Política"
"13 de marzo","Combined Print & E-Book Nonfiction","2","Bessel Van Der Kolk","THE BODY KEEPS THE SCORE","79","Autoayuda"
"13 de marzo","Combined Print & E-Book Nonfiction","3","Nikole Hannah-Jones","THE 1619 PROJECT","15","Historia"
"13 de marzo","Combined Print & E-Book Nonfiction","4","Matthew McConaughey","GREENLIGHTS","58","Autobiografía"
"13 de marzo","Combined Print & E-Book Nonfiction","5","Erik Larson","THE SPLENDID AND THE VILE","35","Política"
"13 de marzo","Combined Print & E-Book Nonfiction","6","Tara Westover ","EDUCATED","130","Autobiografía"
"13 de marzo","Combined Print & E-Book Nonfiction","7","Michelle Zauner","CRYING IN H MART","22","Autobiografía"
"13 de marzo","Combined Print & E-Book Nonfiction","8","Arthur C. Brooks","FROM STRENGTH TO STRENGTH","2","Autoayuda"
"13 de marzo","Combined Print & E-Book Nonfiction","9","WIll Smith","WILL","16","Autobiografía"
"13 de marzo","Combined Print & E-Book Nonfiction","10","Bell Hooks","ALL ABOUT LOVE","11","Autobiografía"
"13 de marzo","Combined Print & E-Book Nonfiction","11","Lucy Adlington","THE DRESSMAKERS OF AUSCHWITZ","4","Historia"
"13 de marzo","Combined Print & E-Book Nonfiction","12","Chuck Klosterman","THE NINETIES","3","Historia"
"13 de marzo","Combined Print & E-Book Nonfiction","13","Dave Grohl","THE STORYTELLER","19","Autobiografía"
"13 de marzo","Combined Print & E-Book Nonfiction","14","Michael Schur","HOW TO BE PERFECT","5","Autoayuda"
"13 de marzo","Combined Print & E-Book Nonfiction","15","Robin Wall Kimmerer","BRAIDING SWEETGRASS","31","Autoayuda"
"20 de marzo ","Combined Print & E-Book Fiction","1"," Tessa Bailey"," HOOK, LINE, AND SINKER","1","Romance"
"20 de marzo ","Combined Print & E-Book Fiction","2","Colleen Hoover","IT ENDS WITH US","38","Romance"
"20 de marzo ","Combined Print & E-Book Fiction","3","Lucy Foley","THE PARIS APARTMENT","2","Thriller"
"20 de marzo ","Combined Print & E-Book Fiction","4","colleen Hoover","VERITY","13","Thriller"
"20 de marzo ","Combined Print & E-Book Fiction","5","Taylor Jenkins Reid","THE SEVEN HUSBANDS OF EVELYN HUGO","36","Romance"
"20 de marzo ","Combined Print & E-Book Fiction","6","Christine Feehan","PHANTOM GAME","1","Fantasia"
"20 de marzo ","Combined Print & E-Book Fiction","7","Sarah J. Maas","HOUSE OF SKY AND BREATH","3","Fantasia"
"20 de marzo ","Combined Print & E-Book Fiction","8"," Rebecca Serle","ONE ITALIAN SUMMER","1","Romance"
"20 de marzo ","Combined Print & E-Book Fiction","9","Colleen Hoover","UGLY LOVE","10","Romance"
"20 de marzo ","Combined Print & E-Book Fiction","10","Ali Hazelwood","THE LOVE HYPOTHESIS","16","Romance"
"20 de marzo ","Combined Print & E-Book Fiction","11","John Grisham","SOOLEY","9","Drama"
"20 de marzo ","Combined Print & E-Book Fiction","12","Nita Prose","THE MAID","9","Thriller"
"20 de marzo ","Combined Print & E-Book Fiction","13","Amor Towles","THE LINCOLN HIGHWAY","22","Coming of age"
"20 de marzo ","Combined Print & E-Book Fiction","14","Olivie Blake","THE ATLAS SIX","1","Fantasia"
"20 de marzo ","Combined Print & E-Book Fiction","15","Ellery Lloyd","THE CLUB","1","Thriller"
"20 de marzo ","Combined Print & E-Book Nonfiction","1","Bessel Van Der Kolk","THE BODY KEEPS THE SCORE","80","Autoayuda"
"20 de marzo ","Combined Print & E-Book Nonfiction","2","Peter Schweizer","RED-HANDED","6","Política"
"20 de marzo ","Combined Print & E-Book Nonfiction","3","Bob Odenkirk","COMEDY COMEDY COMEDY DRAMA","1","Autobiografía"
"20 de marzo ","Combined Print & E-Book Nonfiction","4","Nikole Hannah-Jones","THE 1619 PROJECT","16","Historia"
"20 de marzo ","Combined Print & E-Book Nonfiction","5","Frank Bruni","THE BEAUTY OF DUSK","1","Autobiografía"
"20 de marzo ","Combined Print & E-Book Nonfiction","6","Arthur C. Brooks","FROM STRENGTH TO STRENGTH","3","Autoayuda"
"20 de marzo ","Combined Print & E-Book Nonfiction","7","Ric Prado","BLACK OPS","1","Política"
"20 de marzo ","Combined Print & E-Book Nonfiction","8","Erik Larson","THE SPLENDID AND THE VILE","36","Política"
"20 de marzo ","Combined Print & E-Book Nonfiction","9","Meghan O'Rourke","THE INVISIBLE KINGDOM","1","Medicina"
"20 de marzo ","Combined Print & E-Book Nonfiction","10","Tara Westover ","EDUCATED","131","Autobiografía"
"20 de marzo ","Combined Print & E-Book Nonfiction","11","Michelle Zauner","CRYING IN H MART","23","Autobiografía"
"20 de marzo ","Combined Print & E-Book Nonfiction","12","Elie Mystal","ALLOW ME TO RETORT","1","Política"
"20 de marzo ","Combined Print & E-Book Nonfiction","13","Harvey Fierstein","I WAS BETTER LAST NIGHT","1","Autobiografía"
"20 de marzo ","Combined Print & E-Book Nonfiction","14","Bell Hooks","ALL ABOUT LOVE","12","Autoayuda"
"20 de marzo ","Combined Print & E-Book Nonfiction","15","Chuck Klosterman","THE NINETIES","4","Historia"
"27 de marzo","Combined Print & E-Book Fiction","1","Dolly Parton and James Patterson","RUN, ROSE, RUN","1","Drama"
"27 de marzo","Combined Print & E-Book Fiction","2"," C.J. Box","SHADOWS REEL","1","Thriller"
"27 de marzo","Combined Print & E-Book Fiction","3","Colleen Hoover","IT ENDS WITH US","39","Romance"
"27 de marzo","Combined Print & E-Book Fiction","4","Danielle Steel","HIGH STAKES","1","Romance"
"27 de marzo","Combined Print & E-Book Fiction","5","Colleen Hoover","VERITY","14","Thriller"
"27 de marzo","Combined Print & E-Book Fiction","6","Lucy Foley","THE PARIS APARTMENT","3","Thriller"
"27 de marzo","Combined Print & E-Book Fiction","7","Taylor Jenkins Reid","THE SEVEN HUSBANDS OF EVELYN HUGO","37","Romance"
"27 de marzo","Combined Print & E-Book Fiction","8"," Greer Hendricks and Sarah Pekkanen","THE GOLDEN COUPLE","1","Drama"
"27 de marzo","Combined Print & E-Book Fiction","9"," Brad Meltzer","THE LIGHTNING ROD","1","Thriller"
"27 de marzo","Combined Print & E-Book Fiction","10","Rebecca Serle","ONE ITALIAN SUMMER","2","Romance"
"27 de marzo","Combined Print & E-Book Fiction","11","Ali Hazelwood","THE LOVE HYPOTHESIS","17","Romance"
"27 de marzo","Combined Print & E-Book Fiction","12","Emily Henry","PEOPLE WE MEET ON VACATION","23","Romance"
"27 de marzo","Combined Print & E-Book Fiction","13","Matt Haig","THE MIDNIGHT LIBRARY","57","Ciencia Ficción"
"27 de marzo","Combined Print & E-Book Fiction","14","Amor Towles","THE LINCOLN HIGHWAY","23","Coming of age"
"27 de marzo","Combined Print & E-Book Fiction","15","Nita Prose","THE MAID","10","Thriller"
"27 de marzo","Combined Print & E-Book Nonfiction","1","William P. Barr","ONE DAMN THING AFTER ANOTHER","1","Política"
"27 de marzo","Combined Print & E-Book Nonfiction","2","Amy Bloom","IN LOVE","1","Autobiografía"
"27 de marzo","Combined Print & E-Book Nonfiction","3","Bessel Van Der Kolk","THE BODY KEEPS THE SCORE","81","Autoayuda"
"27 de marzo","Combined Print & E-Book Nonfiction","4","Elie Mystal","ALLOW ME TO RETORT","2","Política"
"27 de marzo","Combined Print & E-Book Nonfiction","5","Arthur C. Brooks","FROM STRENGTH TO STRENGTH","4","Autoayuda"
"27 de marzo","Combined Print & E-Book Nonfiction","6","Danny Pellegrino","HOW DO I UN-REMEMBER THIS?","1","Autobiografía"
"27 de marzo","Combined Print & E-Book Nonfiction","7","Peter Schweizer","RED-HANDED","7","Política"
"27 de marzo","Combined Print & E-Book Nonfiction","8","Bell Hooks","ALL ABOUT LOVE","13","Autoayuda"
"27 de marzo","Combined Print & E-Book Nonfiction","9","Erik Larson","THE SPLENDID AND THE VILE","37","Política"
"27 de marzo","Combined Print & E-Book Nonfiction","10","Nikole Hannah-Jones","THE 1619 PROJECT","17","Historia"
"27 de marzo","Combined Print & E-Book Nonfiction","11","Alfred Lansing","ENDURANCE","1","Historia"
"27 de marzo","Combined Print & E-Book Nonfiction","12","Michelle Zauner","CRYING IN H MART","24","Autobiografía"
"27 de marzo","Combined Print & E-Book Nonfiction","13"," Julian Sancton","MADHOUSE AT THE END OF THE EARTH","1","Historia"
"27 de marzo","Combined Print & E-Book Nonfiction","14","Tara Westover ","EDUCATED","132","Autobiografía"
"27 de marzo","Combined Print & E-Book Nonfiction","15","Suleika Jaouad","BETWEEN TWO KINGDOMS","4","Autobiografía"
"3 de abril","Combined Print & E-Book Fiction","1","Harlan Coben","THE MATCH","1","Thriller"
"3 de abril","Combined Print & E-Book Fiction","2","Dolly Parton and James Patterson","RUN, ROSE, RUN","2","Drama"
"3 de abril","Combined Print & E-Book Fiction","3","Colleen Hoover","IT ENDS WITH US","40","Romance"
"3 de abril","Combined Print & E-Book Fiction","4","Colleen Hoover","VERITY","15","Thriller"
"3 de abril","Combined Print & E-Book Fiction","5","Taylor Jenkins Reid","THE SEVEN HUSBANDS OF EVELYN HUGO","38","Romance"
"3 de abril","Combined Print & E-Book Fiction","6","C.J. Box","SHADOWS REEL","2","Thriller"
"3 de abril","Combined Print & E-Book Fiction","7","Lucy Foley","THE PARIS APARTMENT","4","Thriller"
"3 de abril","Combined Print & E-Book Fiction","8","Nita Prose","THE MAID","11","Thriller"
"3 de abril","Combined Print & E-Book Fiction","9","Donna Leon","GIVE UNTO OTHERS","1","Thriller"
"3 de abril","Combined Print & E-Book Fiction","10","John Scalzi","THE KAIJU PRESERVATION SOCIETY","1","Thriller"
"3 de abril","Combined Print & E-Book Fiction","11","Colleen Hoover","NOVEMBER 9","3","Romance"
"3 de abril","Combined Print & E-Book Fiction","12","Brad Meltzer","THE LIGHTNING ROD","2","Thriller"
"3 de abril","Combined Print & E-Book Fiction","13","delia Owens","WHERE THE CRAWDADS SING","152","Thriller"
"3 de abril","Combined Print & E-Book Fiction","14","Ali Hazelwood","THE LOVE HYPOTHESIS","18","Romance"
"3 de abril","Combined Print & E-Book Fiction","15","Rebecca Serle","ONE ITALIAN SUMMER","3","Romance"
"3 de abril","Combined Print & E-Book Nonfiction","1","William P. Barr","ONE DAMN THING AFTER ANOTHER","2","Política"
"3 de abril","Combined Print & E-Book Nonfiction","2","Bessel Van Der Kolk","THE BODY KEEPS THE SCORE","82","Autoayuda"
"3 de abril","Combined Print & E-Book Nonfiction","3","Marie Yovanovitch","LESSONS FROM THE EDGE","1","Política"
"3 de abril","Combined Print & E-Book Nonfiction","4","Amy Bloom","IN LOVE","2","Autobiografía"
"3 de abril","Combined Print & E-Book Nonfiction","5","Erik Larson","THE SPLENDID AND THE VILE","38","Política"
"3 de abril","Combined Print & E-Book Nonfiction","6","Michelle Zauner","CRYING IN H MART","25","Autobiografía"
"3 de abril","Combined Print & E-Book Nonfiction","7","Nikole Hannah-Jones","THE 1619 PROJECT","18","Historia"
"3 de abril","Combined Print & E-Book Nonfiction","8","Tara Westover ","EDUCATED","133","Autobiografía"
"3 de abril","Combined Print & E-Book Nonfiction","9","WIll Smith","WILL","17","Autobiografía"
"3 de abril","Combined Print & E-Book Nonfiction","10","Bell Hooks","ALL ABOUT LOVE","14","Autoayuda"
"3 de abril","Combined Print & E-Book Nonfiction","11","alfred Lansing","ENDURANCE","2","Historia"
"3 de abril","Combined Print & E-Book Nonfiction","12","Rosemary Sullivan","THE BETRAYAL OF ANNE FRANK","5","Historia"
"3 de abril","Combined Print & E-Book Nonfiction","13","Robin Wall Kimmerer","BRAIDING SWEETGRASS","32","Autoayuda"
"3 de abril","Combined Print & E-Book Nonfiction","14","Peter Schweizer","RED-HANDED","8","Política"
"3 de abril","Combined Print & E-Book Nonfiction","15","Serhii Plokhy","THE GATES OF EUROPE","1","Historia"
"10 de abril","Combined Print & E-Book Fiction","1","delia Owens","WHERE THE CRAWDADS SING","153","Thriller"
"10 de abril","Combined Print & E-Book Fiction","2","Dolly Parton and James Patterson","RUN, ROSE, RUN","3","Drama"
"10 de abril","Combined Print & E-Book Fiction","3","Janet Evanovich","THE RECOVERY AGENT","1","Thriller"
"10 de abril","Combined Print & E-Book Fiction","4","Colleen Hoover","IT ENDS WITH US","41","Romance"
"10 de abril","Combined Print & E-Book Fiction","5","Colleen Hoover","VERITY","16","Thriller"
"10 de abril","Combined Print & E-Book Fiction","6","Stuart Woods","A SAFE HOUSE","1","Thriller"
"10 de abril","Combined Print & E-Book Fiction","7","Taylor Jenkins Reid","THE SEVEN HUSBANDS OF EVELYN HUGO","39","Romance"
"10 de abril","Combined Print & E-Book Fiction","8","Jacqueline Winspear","A SUNLIT WEAPON","1","Drama"
"10 de abril","Combined Print & E-Book Fiction","9","Anne Tyler","FRENCH BRAID","1","Drama"
"10 de abril","Combined Print & E-Book Fiction","10","Harlan Coben","THE MATCH","2","Thriller"
"10 de abril","Combined Print & E-Book Fiction","11","Lucy Foley","THE PARIS APARTMENT","5","Thriller"
"10 de abril","Combined Print & E-Book Fiction","12","Colleen Hoover","UGLY LOVE","11","Romance"
"10 de abril","Combined Print & E-Book Fiction","13","Colleen Hoover","NOVEMBER 9","4","Romance"
"10 de abril","Combined Print & E-Book Fiction","14","C.J. Box","SHADOWS REEL","3","Thriller"
"10 de abril","Combined Print & E-Book Fiction","15","Ali Hazelwood","THE LOVE HYPOTHESIS","19","Romance"
"10 de abril","Combined Print & E-Book Nonfiction","1","Bessel Van Der Kolk","THE BODY KEEPS THE SCORE","83","Autoayuda"
"10 de abril","Combined Print & E-Book Nonfiction","2","William P. Barr","ONE DAMN THING AFTER ANOTHER","3","Política"
"10 de abril","Combined Print & E-Book Nonfiction","3","Nikole Hannah-Jones","THE 1619 PROJECT","19","Historia"
"10 de abril","Combined Print & E-Book Nonfiction","4","Erik Larson","THE SPLENDID AND THE VILE","39","Política"
"10 de abril","Combined Print & E-Book Nonfiction","5","Michelle Zauner","CRYING IN H MART","26","Autobiografía"
"10 de abril","Combined Print & E-Book Nonfiction","6","Stephen Galloway","TRULY, MADLY","1","Biografía"
"10 de abril","Combined Print & E-Book Nonfiction","7","Tara Westover ","EDUCATED","134","Autobiografía"
"10 de abril","Combined Print & E-Book Nonfiction","8","Marie Yovanovitch","LESSONS FROM THE EDGE","2","Política"
"10 de abril","Combined Print & E-Book Nonfiction","9","Dave Grohl","THE STORYTELLER","20","Autobiografía"
"10 de abril","Combined Print & E-Book Nonfiction","10","Bell Hooks","ALL ABOUT LOVE","15","Autoayuda"
"10 de abril","Combined Print & E-Book Nonfiction","11","Alex Kershaw","AGAINST ALL ODDS","1","Biografía"
"10 de abril","Combined Print & E-Book Nonfiction","12","Amy Bloom","IN LOVE","3","Autobiografía"
"10 de abril","Combined Print & E-Book Nonfiction","13","Robin Wall Kimmerer","BRAIDING SWEETGRASS","33","Autoayuda"
"10 de abril","Combined Print & E-Book Nonfiction","14","WIll Smith","WILL","18","Autobiografía"
"10 de abril","Combined Print & E-Book Nonfiction","15","Matthew McConaughey","GREENLIGHTS","59","Autobiografía"
"17 de abril","Combined Print & E-Book Fiction","1","delia Owens","WHERE THE CRAWDADS SING","154","Thriller"
"17 de abril","Combined Print & E-Book Fiction","2","Dolly Parton and James Patterson","RUN, ROSE, RUN","4","Thriller"
"17 de abril","Combined Print & E-Book Fiction","3","Julia Quinn","THE VISCOUNT WHO LOVED ME","12","Romance"
"17 de abril","Combined Print & E-Book Fiction","4","Colleen Hoover","IT ENDS WITH US","42","Romance"
"17 de abril","Combined Print & E-Book Fiction","5","Colleen Hoover","VERITY","17","Thriller"
"17 de abril","Combined Print & E-Book Fiction","6","Lisa Scottoline","WHAT HAPPENED TO THE BENNETTS","1","Drama"
"17 de abril","Combined Print & E-Book Fiction","7","Taylor Jenkins Reid","THE SEVEN HUSBANDS OF EVELYN HUGO","40","Romance"
"17 de abril","Combined Print & E-Book Fiction","8","Julia Quinn","THE DUKE AND I","16","Romance"
"17 de abril","Combined Print & E-Book Fiction","9","Kate Quinn","THE DIAMOND EYE","1","Drama"
"17 de abril","Combined Print & E-Book Fiction","10","Colleen Hoover","UGLY LOVE","12","Romance"
"17 de abril","Combined Print & E-Book Fiction","11","Julia Quinn","AN OFFER FROM A GENTLEMAN","4","Romance"
"17 de abril","Combined Print & E-Book Fiction","12","Janet Evanovich","THE RECOVERY AGENT","2","Drama"
"17 de abril","Combined Print & E-Book Fiction","13","Lucy Foley","THE PARIS APARTMENT","6","Thriller"
"17 de abril","Combined Print & E-Book Fiction","14","Julia Quinn","ROMANCING MISTER BRIDGERTON","7","Romance"
"17 de abril","Combined Print & E-Book Fiction","15","Colleen Hoover","NOVEMBER 9","5","Romance"
"17 de abril","Combined Print & E-Book Nonfiction","1","Bessel Van Der Kolk","THE BODY KEEPS THE SCORE","84","Autoayuda"
"17 de abril","Combined Print & E-Book Nonfiction","2","WIll Smith","WILL","19","Autobiografía"
"17 de abril","Combined Print & E-Book Nonfiction","3","Dave Grohl","THE STORYTELLER","21","Autobiografía"
"17 de abril","Combined Print & E-Book Nonfiction","4"," Hannah Gadsby","TEN STEPS TO NANETTE","1","Autobiografía"
"17 de abril","Combined Print & E-Book Nonfiction","5","Alex Kershaw","AGAINST ALL ODDS","2","Historia"
"17 de abril","Combined Print & E-Book Nonfiction","6","Nikole Hannah-Jones","THE 1619 PROJECT","20","Historia"
"17 de abril","Combined Print & E-Book Nonfiction","7","Tara Westover ","EDUCATED","135","Autobiografía"
"17 de abril","Combined Print & E-Book Nonfiction","8","Michelle Zauner","CRYING IN H MART","27","Autobiografía"
"17 de abril","Combined Print & E-Book Nonfiction","9","Erik Larson","THE SPLENDID AND THE VILE","40","Política"
"17 de abril","Combined Print & E-Book Nonfiction","10","William P. Barr","ONE DAMN THING AFTER ANOTHER","4","Política"
"17 de abril","Combined Print & E-Book Nonfiction","11","Bell Hooks","ALL ABOUT LOVE","16","Autoayuda"
"17 de abril","Combined Print & E-Book Nonfiction","12","Robin Wall Kimmerer","BRAIDING SWEETGRASS","34","Autoayuda"
"17 de abril","Combined Print & E-Book Nonfiction","13","Marie Yovanovitch","LESSONS FROM THE EDGE","34","Política"
"17 de abril","Combined Print & E-Book Nonfiction","14","Arthur C. Brooks","FROM STRENGTH TO STRENGTH","5","Autoayuda"
"17 de abril","Combined Print & E-Book Nonfiction","15","Natalie Haynes","PANDORA'S JAR","1","Historia"
"24 de abril","Combined Print & E-Book Fiction","1","Colleen Hoover","IT ENDS WITH US","43","Romance"
"24 de abril","Combined Print & E-Book Fiction","2","delia Owens","WHERE THE CRAWDADS SING","155","Thriller"
"24 de abril","Combined Print & E-Book Fiction","3"," Emily St. John Mandel","SEA OF TRANQUILITY","1","Ciencia Ficción"
"24 de abril","Combined Print & E-Book Fiction","4","Colleen Hoover","VERITY","18","Romance"
"24 de abril","Combined Print & E-Book Fiction","5","Dolly Parton and James Patterson","RUN, ROSE, RUN","5","Drama"
"24 de abril","Combined Print & E-Book Fiction","6","Julia Quinn","THE VISCOUNT WHO LOVED ME","13","Romance"
"24 de abril","Combined Print & E-Book Fiction","7","Taylor Jenkins Reid","THE SEVEN HUSBANDS OF EVELYN HUGO","41","Romance"
"24 de abril","Combined Print & E-Book Fiction","8","J.R Ward","LOVER ARISEN","1","Fantasia"
"24 de abril","Combined Print & E-Book Fiction","9","Julia Quinn","THE DUKE AND I","17","Romance"
"24 de abril","Combined Print & E-Book Fiction","10","Colleen Hoover","UGLY LOVE","13","Romance"
"24 de abril","Combined Print & E-Book Fiction","11","Lisa Scottoline","WHAT HAPPENED TO THE BENNETTS","2","Drama"
"24 de abril","Combined Print & E-Book Fiction","12","Lucy Foley","THE PARIS APARTMENT","7","Thriller"
"24 de abril","Combined Print & E-Book Fiction","13","Jennifer Egan","THE CANDY HOUSE","1","Ciencia Ficción"
"24 de abril","Combined Print & E-Book Fiction","14","Colleen Hoover","NOVEMBER 9","6","Romance"
"24 de abril","Combined Print & E-Book Fiction","15","Julia Quinn","AN OFFER FROM A GENTLEMAN","5","Romance"
"24 de abril","Combined Print & E-Book Nonfiction","1","Susan Cain","BITTERSWEET","1","Autoayuda"
"24 de abril","Combined Print & E-Book Nonfiction","2","David Mamet","RECESSIONAL","1","Ensayo"
